"resp.id","domanda","profilo","n_film","tipo_film","h","qual_stream","qual_cine","prezzo","scelta","professione","sesso","et√."
12,100,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Studente","F","22-25"
12,100,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","F","22-25"
12,101,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","F","22-25"
12,101,2,7,"Indipendenti","21-24","4K","3D",40,1,"Studente","F","22-25"
12,101,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","F","22-25"
12,102,1,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","F","22-25"
12,102,2,7,"Animazione","15-19","4K","Standard",40,0,"Studente","F","22-25"
12,102,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","F","22-25"
12,103,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","F","22-25"
12,103,2,7,"Commerciali","21-24","FullHD","Standard",80,0,"Studente","F","22-25"
12,103,3,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","F","22-25"
12,104,1,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","F","22-25"
12,104,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Studente","F","22-25"
12,104,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","F","22-25"
12,105,1,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","F","22-25"
12,105,2,10,"Animazione","9-13","4K","Standard",60,0,"Studente","F","22-25"
12,105,3,7,"Animazione","15-19","FullHD","Standard",40,1,"Studente","F","22-25"
12,106,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","F","22-25"
12,106,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Studente","F","22-25"
12,106,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","22-25"
12,107,1,10,"Commerciali","15-19","4K","3D",40,0,"Studente","F","22-25"
12,107,2,4,"Indipendenti","21-24","FullHD","Standard",60,1,"Studente","F","22-25"
12,107,3,7,"Commerciali","9-13","4K","3D",60,0,"Studente","F","22-25"
12,108,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Studente","F","22-25"
12,108,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Studente","F","22-25"
12,108,3,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
13,109,1,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Studente","M","26-30"
13,109,2,7,"Indipendenti","15-19","4K","IMAX",60,1,"Studente","M","26-30"
13,109,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","26-30"
13,110,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","26-30"
13,110,2,7,"Indipendenti","21-24","4K","3D",40,0,"Studente","M","26-30"
13,110,3,10,"Animazione","9-13","FullHD","Standard",60,1,"Studente","M","26-30"
13,111,1,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","M","26-30"
13,111,2,7,"Animazione","15-19","4K","Standard",40,0,"Studente","M","26-30"
13,111,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","26-30"
13,112,1,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","M","26-30"
13,112,2,7,"Commerciali","21-24","FullHD","Standard",80,0,"Studente","M","26-30"
13,112,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Studente","M","26-30"
13,113,1,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","M","26-30"
13,113,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Studente","M","26-30"
13,113,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","M","26-30"
13,114,1,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","26-30"
13,114,2,10,"Animazione","9-13","4K","Standard",60,0,"Studente","M","26-30"
13,114,3,7,"Animazione","15-19","FullHD","Standard",40,1,"Studente","M","26-30"
13,115,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","26-30"
13,115,2,10,"Commerciali","15-19","FullHD","3D",40,0,"Studente","M","26-30"
13,115,3,10,"Indipendenti","15-19","4K","Standard",80,1,"Studente","M","26-30"
13,116,1,10,"Commerciali","15-19","4K","3D",40,0,"Studente","M","26-30"
13,116,2,4,"Indipendenti","21-24","FullHD","Standard",60,1,"Studente","M","26-30"
13,116,3,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","26-30"
13,117,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Studente","M","26-30"
13,117,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Studente","M","26-30"
13,117,3,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","26-30"
14,118,1,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Studente","M","26-30"
14,118,2,7,"Indipendenti","15-19","4K","IMAX",60,1,"Studente","M","26-30"
14,118,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","26-30"
14,119,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","26-30"
14,119,2,7,"Indipendenti","21-24","4K","3D",40,1,"Studente","M","26-30"
14,119,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","26-30"
14,120,1,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","M","26-30"
14,120,2,7,"Animazione","15-19","4K","Standard",40,0,"Studente","M","26-30"
14,120,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","26-30"
14,121,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","M","26-30"
14,121,2,7,"Commerciali","21-24","FullHD","Standard",80,0,"Studente","M","26-30"
14,121,3,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","26-30"
14,122,1,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","M","26-30"
14,122,2,10,"Indipendenti","9-13","FullHD","IMAX",40,1,"Studente","M","26-30"
14,122,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","M","26-30"
14,123,1,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","26-30"
14,123,2,10,"Animazione","9-13","4K","Standard",60,0,"Studente","M","26-30"
14,123,3,7,"Animazione","15-19","FullHD","Standard",40,1,"Studente","M","26-30"
14,124,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","26-30"
14,124,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Studente","M","26-30"
14,124,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","M","26-30"
14,125,1,10,"Commerciali","15-19","4K","3D",40,1,"Studente","M","26-30"
14,125,2,4,"Indipendenti","21-24","FullHD","Standard",60,0,"Studente","M","26-30"
14,125,3,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","26-30"
14,126,1,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","M","26-30"
14,126,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Studente","M","26-30"
14,126,3,7,"Animazione","9-13","4K","IMAX",80,1,"Studente","M","26-30"
15,127,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","M","26-30"
15,127,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Studente","M","26-30"
15,127,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","26-30"
15,128,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","26-30"
15,128,2,7,"Indipendenti","21-24","4K","3D",40,1,"Studente","M","26-30"
15,128,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","26-30"
15,129,1,4,"Animazione","21-24","4K","IMAX",40,0,"Studente","M","26-30"
15,129,2,7,"Animazione","15-19","4K","Standard",40,1,"Studente","M","26-30"
15,129,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","26-30"
15,130,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","M","26-30"
15,130,2,7,"Commerciali","21-24","FullHD","Standard",80,0,"Studente","M","26-30"
15,130,3,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","26-30"
15,131,1,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","M","26-30"
15,131,2,10,"Indipendenti","9-13","FullHD","IMAX",40,1,"Studente","M","26-30"
15,131,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","M","26-30"
15,132,1,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","26-30"
15,132,2,10,"Animazione","9-13","4K","Standard",60,0,"Studente","M","26-30"
15,132,3,7,"Animazione","15-19","FullHD","Standard",40,1,"Studente","M","26-30"
15,133,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","26-30"
15,133,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Studente","M","26-30"
15,133,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","M","26-30"
15,134,1,10,"Commerciali","15-19","4K","3D",40,1,"Studente","M","26-30"
15,134,2,4,"Indipendenti","21-24","FullHD","Standard",60,0,"Studente","M","26-30"
15,134,3,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","26-30"
15,135,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Studente","M","26-30"
15,135,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Studente","M","26-30"
15,135,3,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","26-30"
16,136,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","M","22-25"
16,136,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Studente","M","22-25"
16,136,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","22-25"
16,137,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","22-25"
16,137,2,7,"Indipendenti","21-24","4K","3D",40,1,"Studente","M","22-25"
16,137,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","22-25"
16,138,1,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","M","22-25"
16,138,2,7,"Animazione","15-19","4K","Standard",40,0,"Studente","M","22-25"
16,138,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","22-25"
16,139,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","M","22-25"
16,139,2,7,"Commerciali","21-24","FullHD","Standard",80,0,"Studente","M","22-25"
16,139,3,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","22-25"
16,140,1,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","M","22-25"
16,140,2,10,"Indipendenti","9-13","FullHD","IMAX",40,1,"Studente","M","22-25"
16,140,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","M","22-25"
16,141,1,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","22-25"
16,141,2,10,"Animazione","9-13","4K","Standard",60,1,"Studente","M","22-25"
16,141,3,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","M","22-25"
16,142,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","22-25"
16,142,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Studente","M","22-25"
16,142,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","M","22-25"
16,143,1,10,"Commerciali","15-19","4K","3D",40,1,"Studente","M","22-25"
16,143,2,4,"Indipendenti","21-24","FullHD","Standard",60,0,"Studente","M","22-25"
16,143,3,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","22-25"
16,144,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Studente","M","22-25"
16,144,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Studente","M","22-25"
16,144,3,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","22-25"
17,145,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","M","26-30"
17,145,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Studente","M","26-30"
17,145,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","26-30"
17,146,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","26-30"
17,146,2,7,"Indipendenti","21-24","4K","3D",40,1,"Studente","M","26-30"
17,146,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","26-30"
17,147,1,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","M","26-30"
17,147,2,7,"Animazione","15-19","4K","Standard",40,0,"Studente","M","26-30"
17,147,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","26-30"
17,148,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","M","26-30"
17,148,2,7,"Commerciali","21-24","FullHD","Standard",80,1,"Studente","M","26-30"
17,148,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Studente","M","26-30"
17,149,1,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","M","26-30"
17,149,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Studente","M","26-30"
17,149,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","M","26-30"
17,150,1,10,"Animazione","21-24","FullHD","3D",80,1,"Studente","M","26-30"
17,150,2,10,"Animazione","9-13","4K","Standard",60,0,"Studente","M","26-30"
17,150,3,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","M","26-30"
17,151,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","26-30"
17,151,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Studente","M","26-30"
17,151,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","M","26-30"
17,152,1,10,"Commerciali","15-19","4K","3D",40,1,"Studente","M","26-30"
17,152,2,4,"Indipendenti","21-24","FullHD","Standard",60,0,"Studente","M","26-30"
17,152,3,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","26-30"
17,153,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Studente","M","26-30"
17,153,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Studente","M","26-30"
17,153,3,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","26-30"
18,154,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","M","22-25"
18,154,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Studente","M","22-25"
18,154,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","22-25"
18,155,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","22-25"
18,155,2,7,"Indipendenti","21-24","4K","3D",40,1,"Studente","M","22-25"
18,155,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","22-25"
18,156,1,4,"Animazione","21-24","4K","IMAX",40,0,"Studente","M","22-25"
18,156,2,7,"Animazione","15-19","4K","Standard",40,1,"Studente","M","22-25"
18,156,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","22-25"
18,157,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","M","22-25"
18,157,2,7,"Commerciali","21-24","FullHD","Standard",80,0,"Studente","M","22-25"
18,157,3,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","22-25"
18,158,1,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","M","22-25"
18,158,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Studente","M","22-25"
18,158,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","M","22-25"
18,159,1,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","22-25"
18,159,2,10,"Animazione","9-13","4K","Standard",60,0,"Studente","M","22-25"
18,159,3,7,"Animazione","15-19","FullHD","Standard",40,1,"Studente","M","22-25"
18,160,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","22-25"
18,160,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Studente","M","22-25"
18,160,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","M","22-25"
18,161,1,10,"Commerciali","15-19","4K","3D",40,0,"Studente","M","22-25"
18,161,2,4,"Indipendenti","21-24","FullHD","Standard",60,1,"Studente","M","22-25"
18,161,3,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","22-25"
18,162,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Studente","M","22-25"
18,162,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Studente","M","22-25"
18,162,3,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","22-25"
19,163,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Lavoratore Dipendente","F","26-30"
19,163,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Lavoratore Dipendente","F","26-30"
19,163,3,10,"Animazione","21-24","FullHD","3D",80,0,"Lavoratore Dipendente","F","26-30"
19,164,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Lavoratore Dipendente","F","26-30"
19,164,2,7,"Indipendenti","21-24","4K","3D",40,1,"Lavoratore Dipendente","F","26-30"
19,164,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Lavoratore Dipendente","F","26-30"
19,165,1,4,"Animazione","21-24","4K","IMAX",40,0,"Lavoratore Dipendente","F","26-30"
19,165,2,7,"Animazione","15-19","4K","Standard",40,1,"Lavoratore Dipendente","F","26-30"
19,165,3,4,"Animazione","15-19","4K","3D",60,0,"Lavoratore Dipendente","F","26-30"
19,166,1,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Lavoratore Dipendente","F","26-30"
19,166,2,7,"Commerciali","21-24","FullHD","Standard",80,0,"Lavoratore Dipendente","F","26-30"
19,166,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Dipendente","F","26-30"
19,167,1,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Dipendente","F","26-30"
19,167,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Lavoratore Dipendente","F","26-30"
19,167,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Lavoratore Dipendente","F","26-30"
19,168,1,10,"Animazione","21-24","FullHD","3D",80,0,"Lavoratore Dipendente","F","26-30"
19,168,2,10,"Animazione","9-13","4K","Standard",60,0,"Lavoratore Dipendente","F","26-30"
19,168,3,7,"Animazione","15-19","FullHD","Standard",40,1,"Lavoratore Dipendente","F","26-30"
19,169,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Lavoratore Dipendente","F","26-30"
19,169,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Lavoratore Dipendente","F","26-30"
19,169,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Dipendente","F","26-30"
19,170,1,10,"Commerciali","15-19","4K","3D",40,1,"Lavoratore Dipendente","F","26-30"
19,170,2,4,"Indipendenti","21-24","FullHD","Standard",60,0,"Lavoratore Dipendente","F","26-30"
19,170,3,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Dipendente","F","26-30"
19,171,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Lavoratore Dipendente","F","26-30"
19,171,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Lavoratore Dipendente","F","26-30"
19,171,3,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","F","26-30"
20,172,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","M","26-30"
20,172,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Studente","M","26-30"
20,172,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","26-30"
20,173,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","26-30"
20,173,2,7,"Indipendenti","21-24","4K","3D",40,1,"Studente","M","26-30"
20,173,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","26-30"
20,174,1,4,"Animazione","21-24","4K","IMAX",40,0,"Studente","M","26-30"
20,174,2,7,"Animazione","15-19","4K","Standard",40,1,"Studente","M","26-30"
20,174,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","26-30"
20,175,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","M","26-30"
20,175,2,7,"Commerciali","21-24","FullHD","Standard",80,0,"Studente","M","26-30"
20,175,3,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","26-30"
20,176,1,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","M","26-30"
20,176,2,10,"Indipendenti","9-13","FullHD","IMAX",40,1,"Studente","M","26-30"
20,176,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","M","26-30"
20,177,1,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","26-30"
20,177,2,10,"Animazione","9-13","4K","Standard",60,0,"Studente","M","26-30"
20,177,3,7,"Animazione","15-19","FullHD","Standard",40,1,"Studente","M","26-30"
20,178,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","26-30"
20,178,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Studente","M","26-30"
20,178,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","M","26-30"
20,179,1,10,"Commerciali","15-19","4K","3D",40,1,"Studente","M","26-30"
20,179,2,4,"Indipendenti","21-24","FullHD","Standard",60,0,"Studente","M","26-30"
20,179,3,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","26-30"
20,180,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Studente","M","26-30"
20,180,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Studente","M","26-30"
20,180,3,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","26-30"
21,181,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","F","18-21"
21,181,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Studente","F","18-21"
21,181,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","F","18-21"
21,182,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","F","18-21"
21,182,2,7,"Indipendenti","21-24","4K","3D",40,1,"Studente","F","18-21"
21,182,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","F","18-21"
21,183,1,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","F","18-21"
21,183,2,7,"Animazione","15-19","4K","Standard",40,0,"Studente","F","18-21"
21,183,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","F","18-21"
21,184,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","F","18-21"
21,184,2,7,"Commerciali","21-24","FullHD","Standard",80,1,"Studente","F","18-21"
21,184,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Studente","F","18-21"
21,185,1,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","F","18-21"
21,185,2,10,"Indipendenti","9-13","FullHD","IMAX",40,1,"Studente","F","18-21"
21,185,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","F","18-21"
21,186,1,10,"Animazione","21-24","FullHD","3D",80,1,"Studente","F","18-21"
21,186,2,10,"Animazione","9-13","4K","Standard",60,0,"Studente","F","18-21"
21,186,3,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","18-21"
21,187,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","F","18-21"
21,187,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Studente","F","18-21"
21,187,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","18-21"
21,188,1,10,"Commerciali","15-19","4K","3D",40,1,"Studente","F","18-21"
21,188,2,4,"Indipendenti","21-24","FullHD","Standard",60,0,"Studente","F","18-21"
21,188,3,7,"Commerciali","9-13","4K","3D",60,0,"Studente","F","18-21"
21,189,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Studente","F","18-21"
21,189,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Studente","F","18-21"
21,189,3,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","18-21"
22,190,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Lavoratore Dipendente","M","22-25"
22,190,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Lavoratore Dipendente","M","22-25"
